CustomerID;Age;Gender;Income;CampaignChannel;CampaignType;AdSpend;ClickThroughRate;ConversionRate;WebsiteVisits;PagesPerVisit;TimeOnSite;SocialShares;EmailOpens;EmailClicks;PreviousPurchases;LoyaltyPoints;AdvertisingPlatform;AdvertisingTool;Conversion
11987;45;Female;33397,00;Referral;Consideration;1450,09;0,05;0,07;5;2,41;9,15;61;9;5;3;878;IsConfid;ToolConfid;0
11988;22;Male;80436,00;SEO;Awareness;3389,26;0,12;0,03;18;4,30;5,38;31;10;4;1;346;IsConfid;ToolConfid;1
11989;34;Male;110805,00;Social Media;Retention;2876,55;0,22;0,18;21;6,48;8,93;2;5;2;1;4386;IsConfid;ToolConfid;1
11990;54;Female;121694,00;Social Media;Conversion;7389,74;0,25;0,19;46;5,39;9,57;54;17;0;3;1659;IsConfid;ToolConfid;1
11991;53;Male;45757,00;Social Media;Conversion;7050,03;0,26;0,04;19;6,13;4,27;26;12;7;1;3712;IsConfid;ToolConfid;1
11992;36;Female;137706,00;Email;Conversion;9553,78;0,16;0,05;19;6,15;6,84;75;10;2;1;3471;IsConfid;ToolConfid;1
11993;44;Female;35299,00;SEO;Awareness;7271,77;0,15;0,12;26;3,20;10,96;7;13;6;9;1566;IsConfid;ToolConfid;1
11994;51;Female;144384,00;SEO;Retention;6978,70;0,26;0,04;26;2,00;3,77;19;13;5;3;3813;IsConfid;ToolConfid;1
11995;28;Female;21902,00;SEO;Consideration;6972,62;0,17;0,04;6;5,70;12,62;51;3;1;2;3209;IsConfid;ToolConfid;1
11996;62;Female;138859,00;SEO;Conversion;8841,38;0,18;0,07;23;9,03;1,62;16;9;1;9;4912;IsConfid;ToolConfid;1
11997;64;Female;135016,00;SEO;Awareness;3032,74;0,14;0,19;7;9,96;8,93;32;19;2;3;2550;IsConfid;ToolConfid;1
11998;29;Male;62399,00;PPC;Conversion;3070,91;0,12;0,19;2;8,07;6,01;54;17;2;9;2857;IsConfid;ToolConfid;1
11999;38;Female;68330,00;SEO;Retention;7438,02;0,15;0,17;10;2,99;1,27;74;8;1;6;2781;IsConfid;ToolConfid;1
12000;28;Female;66308,00;SEO;Consideration;2364,18;0,12;0,14;35;6,67;11,73;72;12;7;2;1957;IsConfid;ToolConfid;1
12001;56;Female;140983,00;Email;Conversion;9129,00;0,11;0,15;1;3,15;8,42;97;18;0;0;1320;IsConfid;ToolConfid;1
12002;45;Female;23846,00;Email;Retention;5394,34;0,30;0,10;0;6,19;10,87;70;7;2;3;2858;IsConfid;ToolConfid;1
12003;22;Male;32359,00;SEO;Awareness;3071,24;0,11;0,11;6;5,33;6,01;15;10;0;6;4459;IsConfid;ToolConfid;1
12004;34;Male;69376,00;PPC;Retention;7783,39;0,08;0,13;23;4,43;12,96;90;7;3;1;2257;IsConfid;ToolConfid;1
12005;37;Male;88056,00;SEO;Awareness;3191,97;0,11;0,15;11;6,77;1,71;78;17;0;9;778;IsConfid;ToolConfid;1
12006;58;Female;60832,00;SEO;Conversion;9636,46;0,18;0,03;7;8,72;3,88;63;16;0;9;2991;IsConfid;ToolConfid;1
12007;63;Female;40098,00;SEO;Conversion;9831,59;0,27;0,05;12;4,04;12,02;87;9;3;1;2689;IsConfid;ToolConfid;1
12008;29;Female;137095,00;Referral;Retention;6701,28;0,24;0,19;5;5,38;14,34;39;9;5;5;4187;IsConfid;ToolConfid;1
12009;23;Male;124987,00;PPC;Awareness;1224,98;0,25;0,07;38;5,10;12,77;57;3;5;4;3539;IsConfid;ToolConfid;1
12010;34;Male;69962,00;Social Media;Retention;2705,77;0,26;0,06;23;3,24;3,85;82;7;3;3;3214;IsConfid;ToolConfid;1
12011;68;Female;108672,00;SEO;Retention;5202,63;0,28;0,09;23;4,79;5,55;22;1;6;5;2260;IsConfid;ToolConfid;1
12012;36;Female;55885,00;Social Media;Conversion;8529,33;0,08;0,07;37;1,19;11,60;94;13;7;8;2561;IsConfid;ToolConfid;1
12013;43;Female;116256,00;PPC;Conversion;1930,38;0,14;0,03;43;5,66;14,22;93;7;1;3;2738;IsConfid;ToolConfid;1
12014;65;Female;41157,00;SEO;Conversion;1133,59;0,12;0,05;6;7,49;4,69;6;13;8;4;1911;IsConfid;ToolConfid;1
12015;61;Male;68372,00;Social Media;Retention;837,33;0,12;0,13;9;4,31;6,10;58;7;4;8;4847;IsConfid;ToolConfid;1
12016;61;Female;39674,00;Social Media;Retention;5118,98;0,20;0,05;29;7,72;0,83;58;17;5;0;4683;IsConfid;ToolConfid;1
12017;69;Female;52357,00;PPC;Consideration;8858,54;0,13;0,13;38;7,76;7,81;2;7;0;9;3063;IsConfid;ToolConfid;1
12018;49;Female;32578,00;SEO;Consideration;519,36;0,19;0,03;23;9,86;1,78;29;9;3;2;4028;IsConfid;ToolConfid;1
12019;23;Female;148457,00;Referral;Retention;2201,98;0,12;0,02;26;5,91;1,74;9;3;6;0;2833;IsConfid;ToolConfid;0
12020;53;Female;22251,00;PPC;Consideration;6963,24;0,10;0,17;29;4,64;11,54;97;10;5;4;2164;IsConfid;ToolConfid;1
12021;55;Female;99049,00;Referral;Retention;8276,05;0,11;0,15;14;6,76;5,49;12;13;1;4;364;IsConfid;ToolConfid;1
12022;28;Female;57429,00;SEO;Conversion;8093,26;0,24;0,14;1;6,64;14,07;38;15;6;2;706;IsConfid;ToolConfid;1
12023;50;Female;112641,00;Social Media;Awareness;7872,17;0,18;0,02;7;9,89;10,88;76;9;8;4;3362;IsConfid;ToolConfid;1
12024;41;Female;66871,00;PPC;Conversion;1385,02;0,29;0,06;16;7,37;4,77;63;14;8;0;93;IsConfid;ToolConfid;1
12025;40;Male;106526,00;PPC;Retention;4032,65;0,25;0,16;47;3,76;10,39;24;7;2;1;2882;IsConfid;ToolConfid;1
12026;32;Female;45499,00;PPC;Conversion;9848,97;0,15;0,04;12;2,69;13,05;40;14;5;1;1169;IsConfid;ToolConfid;1
12027;44;Female;26421,00;Email;Retention;9889,99;0,08;0,16;17;8,13;6,82;97;18;0;9;482;IsConfid;ToolConfid;1
12028;28;Male;72204,00;SEO;Retention;6064,03;0,21;0,12;20;2,62;8,65;39;7;3;0;1033;IsConfid;ToolConfid;1
12029;68;Female;44591,00;Email;Consideration;7121,75;0,22;0,15;35;6,65;3,65;61;16;4;5;42;IsConfid;ToolConfid;1
12030;67;Male;80940,00;PPC;Retention;9517,71;0,14;0,13;11;2,19;6,33;39;17;8;6;2663;IsConfid;ToolConfid;1
12031;34;Male;112515,00;PPC;Awareness;4554,29;0,08;0,09;42;7,47;8,90;33;1;2;1;4935;IsConfid;ToolConfid;0
12032;68;Male;106371,00;Referral;Consideration;1454,98;0,17;0,07;1;8,05;9,42;78;4;8;0;1908;IsConfid;ToolConfid;1
12033;31;Female;123229,00;Email;Awareness;6722,59;0,08;0,14;19;9,91;10,94;2;15;4;4;4891;IsConfid;ToolConfid;1
12034;44;Female;32202,00;Social Media;Retention;9605,01;0,28;0,16;22;9,59;14,38;51;16;2;8;1592;IsConfid;ToolConfid;1
12035;35;Female;120950,00;SEO;Conversion;7002,34;0,19;0,02;20;7,42;12,66;45;14;1;6;224;IsConfid;ToolConfid;1
12036;45;Female;143981,00;Social Media;Retention;8052,88;0,09;0,08;30;3,50;12,85;85;18;8;4;4304;IsConfid;ToolConfid;1
12037;68;Female;145855,00;Social Media;Retention;4285,21;0,07;0,08;15;1,39;8,58;97;14;5;4;140;IsConfid;ToolConfid;1
12038;64;Male;111202,00;SEO;Conversion;1054,99;0,22;0,12;12;6,00;2,59;68;12;5;8;1510;IsConfid;ToolConfid;1
12039;64;Male;39290,00;PPC;Conversion;1771,93;0,22;0,03;3;7,89;9,71;40;16;1;9;365;IsConfid;ToolConfid;1
12040;21;Female;38130,00;Referral;Awareness;9828,28;0,18;0,19;1;1,10;6,39;85;19;7;5;4532;IsConfid;ToolConfid;1
12041;24;Female;57077,00;PPC;Consideration;4982,52;0,19;0,11;49;5,72;0,96;59;11;4;9;1102;IsConfid;ToolConfid;1
12042;62;Female;144600,00;PPC;Consideration;219,00;0,19;0,19;0;8,95;3,33;28;2;9;5;4900;IsConfid;ToolConfid;1
12043;52;Female;135136,00;Email;Consideration;9558,14;0,11;0,17;25;6,73;11,51;7;9;5;2;266;IsConfid;ToolConfid;1
12044;65;Female;39396,00;Social Media;Awareness;5028,02;0,28;0,05;29;7,15;9,65;97;9;8;2;203;IsConfid;ToolConfid;1
12045;26;Male;80848,00;Social Media;Awareness;8379,06;0,15;0,04;37;5,27;14,69;3;12;7;8;399;IsConfid;ToolConfid;1
12046;25;Female;103488,00;Social Media;Conversion;5529,74;0,02;0,17;19;9,49;13,89;24;6;8;8;896;IsConfid;ToolConfid;1
12047;69;Female;80530,00;Referral;Consideration;1106,85;0,11;0,11;24;4,37;9,12;49;4;6;4;4501;IsConfid;ToolConfid;1
12048;62;Female;84274,00;Referral;Retention;6194,14;0,05;0,01;18;4,41;2,75;22;8;0;9;185;IsConfid;ToolConfid;0
12049;34;Male;138179,00;Referral;Awareness;9974,26;0,12;0,19;26;5,66;5,38;24;3;0;5;687;IsConfid;ToolConfid;1
12050;34;Female;47122,00;SEO;Retention;443,90;0,19;0,10;9;6,27;3,88;97;2;3;6;4654;IsConfid;ToolConfid;1
12051;66;Female;49381,00;Referral;Consideration;8433,76;0,02;0,07;40;5,84;7,32;69;10;1;8;1845;IsConfid;ToolConfid;1
12052;50;Male;65435,00;Email;Consideration;2431,26;0,26;0,11;16;8,37;12,11;97;16;8;6;1682;IsConfid;ToolConfid;1
12053;49;Female;125614,00;Email;Awareness;3999,28;0,19;0,17;46;8,51;12,42;20;1;3;4;4214;IsConfid;ToolConfid;1
12054;25;Male;43267,00;PPC;Awareness;3789,82;0,10;0,03;1;2,18;3,08;93;8;4;7;3391;IsConfid;ToolConfid;0
12055;36;Female;133271,00;PPC;Conversion;8998,09;0,10;0,08;16;6,37;8,46;55;5;1;8;577;IsConfid;ToolConfid;1
12056;55;Female;140672,00;PPC;Retention;5094,41;0,15;0,07;6;9,86;10,31;2;11;8;2;3476;IsConfid;ToolConfid;1
12057;20;Female;127543,00;PPC;Conversion;4527,03;0,08;0,17;15;6,40;6,25;78;18;7;2;1961;IsConfid;ToolConfid;1
12058;22;Male;81978,00;Email;Conversion;8198,45;0,01;0,16;48;7,19;13,63;20;3;6;4;3542;IsConfid;ToolConfid;1
12059;30;Male;27088,00;PPC;Retention;584,18;0,02;0,09;26;8,75;5,71;82;10;6;1;4873;IsConfid;ToolConfid;1
12060;64;Male;117354,00;Email;Consideration;955,92;0,11;0,14;0;8,80;7,61;82;4;7;7;1107;IsConfid;ToolConfid;1
12061;63;Male;147728,00;Referral;Retention;314,72;0,05;0,08;21;1,15;9,01;48;19;9;9;779;IsConfid;ToolConfid;1
12062;48;Male;32822,00;Referral;Consideration;6911,03;0,02;0,12;21;3,15;6,70;45;5;9;4;350;IsConfid;ToolConfid;1
12063;33;Female;139456,00;SEO;Conversion;5303,60;0,26;0,20;26;8,77;14,47;97;19;6;4;2088;IsConfid;ToolConfid;1
12064;67;Male;70216,00;PPC;Consideration;8772,62;0,09;0,11;15;7,00;11,53;77;15;9;5;2615;IsConfid;ToolConfid;1
12065;49;Female;56589,00;Referral;Consideration;5035,48;0,16;0,20;35;6,69;12,52;67;10;6;7;205;IsConfid;ToolConfid;1
12066;39;Male;85262,00;Referral;Consideration;2296,01;0,06;0,15;15;8,74;11,41;30;8;5;7;36;IsConfid;ToolConfid;1
12067;46;Female;77911,00;Social Media;Retention;8070,96;0,02;0,03;23;8,26;9,03;45;1;8;7;3737;IsConfid;ToolConfid;1
12068;39;Female;21436,00;Social Media;Consideration;3013,81;0,23;0,16;34;7,76;0,91;74;3;3;0;3790;IsConfid;ToolConfid;1
12069;60;Female;81854,00;Email;Retention;9363,33;0,05;0,04;32;1,43;11,59;43;15;4;0;447;IsConfid;ToolConfid;0
12070;20;Female;81888,00;SEO;Awareness;2579,20;0,02;0,11;16;8,03;9,38;44;3;5;9;1280;IsConfid;ToolConfid;1
12071;27;Male;131201,00;Social Media;Awareness;1760,43;0,18;0,13;4;2,81;1,67;74;8;6;0;2646;IsConfid;ToolConfid;0
12072;59;Female;47281,00;SEO;Conversion;4983,91;0,01;0,18;34;1,23;2,22;48;7;4;7;3586;IsConfid;ToolConfid;1
12073;38;Female;108017,00;Referral;Conversion;600,10;0,14;0,05;18;5,43;7,48;3;6;4;9;3093;IsConfid;ToolConfid;1
12074;33;Female;116005,00;Email;Retention;460,48;0,09;0,18;42;9,48;12,87;79;17;9;3;2616;IsConfid;ToolConfid;1
12075;29;Female;104403,00;SEO;Consideration;5010,54;0,10;0,19;46;8,98;8,53;56;8;9;2;587;IsConfid;ToolConfid;1
12076;19;Female;126023,00;Social Media;Consideration;2229,56;0,01;0,03;33;9,84;13,83;55;9;5;1;1708;IsConfid;ToolConfid;1
12077;58;Female;73952,00;Referral;Awareness;192,59;0,29;0,18;31;3,22;12,33;37;10;9;9;2207;IsConfid;ToolConfid;1
12078;41;Female;42766,00;PPC;Retention;3030,96;0,16;0,06;24;7,26;9,65;5;1;8;8;4869;IsConfid;ToolConfid;1
12079;52;Female;115273,00;Referral;Consideration;4825,94;0,18;0,03;21;1,50;5,04;81;18;5;3;1400;IsConfid;ToolConfid;1
12080;47;Female;41213,00;Social Media;Consideration;4003,46;0,20;0,19;38;8,23;12,86;88;9;7;7;37;IsConfid;ToolConfid;1
12081;47;Male;113891,00;Social Media;Retention;1441,15;0,24;0,08;49;5,71;10,06;23;14;3;0;4390;IsConfid;ToolConfid;1
12082;64;Male;82239,00;PPC;Conversion;5838,78;0,19;0,13;26;9,97;8,52;51;17;6;0;3444;IsConfid;ToolConfid;1
12083;52;Female;42537,00;Referral;Retention;7132,30;0,23;0,12;32;3,16;7,76;38;4;4;5;1555;IsConfid;ToolConfid;1
12084;36;Female;22794,00;SEO;Retention;6787,84;0,14;0,05;7;8,06;3,59;72;11;3;8;4615;IsConfid;ToolConfid;1
12085;67;Male;79204,00;SEO;Consideration;3998,24;0,12;0,14;29;2,54;0,73;36;7;1;0;1306;IsConfid;ToolConfid;0
12086;25;Male;129832,00;Referral;Awareness;1462,20;0,25;0,02;47;3,58;10,89;97;5;8;4;602;IsConfid;ToolConfid;1
12087;43;Female;52324,00;SEO;Consideration;5044,92;0,26;0,05;25;3,66;13,83;33;0;4;8;4691;IsConfid;ToolConfid;1
12088;66;Female;76764,00;Referral;Consideration;8915,27;0,05;0,19;14;6,20;3,16;39;12;5;7;4201;IsConfid;ToolConfid;1
12089;57;Male;50858,00;Referral;Consideration;4740,36;0,17;0,19;35;4,29;14,05;39;14;0;7;713;IsConfid;ToolConfid;1
12090;24;Female;62850,00;Social Media;Retention;2037,24;0,21;0,10;44;4,95;1,54;36;10;3;8;3060;IsConfid;ToolConfid;1
12091;47;Female;33018,00;Email;Retention;1021,23;0,03;0,04;11;5,70;8,51;91;3;4;6;576;IsConfid;ToolConfid;0
12092;24;Female;147171,00;Social Media;Consideration;9444,87;0,28;0,09;40;1,51;2,18;49;7;3;8;2922;IsConfid;ToolConfid;1
12093;20;Female;103017,00;SEO;Consideration;7455,79;0,16;0,18;44;6,99;13,39;10;6;1;7;3147;IsConfid;ToolConfid;1
12094;18;Female;70790,00;Email;Awareness;3198,37;0,20;0,02;42;6,84;2,00;77;12;0;5;2441;IsConfid;ToolConfid;1
12095;53;Male;101120,00;Referral;Conversion;3023,99;0,06;0,03;11;9,68;4,14;58;4;8;4;2640;IsConfid;ToolConfid;1
12096;42;Female;29850,00;SEO;Consideration;8962,66;0,09;0,18;3;2,20;12,19;25;0;3;2;4549;IsConfid;ToolConfid;1
12097;54;Male;111237,00;PPC;Retention;1857,93;0,05;0,09;2;1,28;10,48;59;15;7;2;1150;IsConfid;ToolConfid;1
12098;18;Female;126759,00;SEO;Conversion;5396,87;0,09;0,03;36;2,20;6,13;7;10;7;6;3469;IsConfid;ToolConfid;1
12099;32;Male;129488,00;Email;Conversion;7163,69;0,15;0,04;37;4,80;12,63;27;17;3;0;829;IsConfid;ToolConfid;1
12100;54;Female;65975,00;Email;Awareness;4024,26;0,25;0,18;31;2,93;9,72;83;8;7;9;4305;IsConfid;ToolConfid;1
12101;30;Male;85510,00;Referral;Conversion;495,03;0,16;0,10;25;2,95;4,27;59;3;3;5;1113;IsConfid;ToolConfid;1
12102;57;Female;85696,00;PPC;Consideration;2354,81;0,08;0,04;3;8,82;11,23;88;6;5;4;3399;IsConfid;ToolConfid;1
12103;25;Male;45832,00;Referral;Consideration;9027,90;0,02;0,18;0;3,91;5,33;9;6;4;0;2903;IsConfid;ToolConfid;1
12104;22;Female;116746,00;PPC;Retention;5278,88;0,19;0,17;4;4,75;12,33;62;12;0;4;3341;IsConfid;ToolConfid;1
12105;26;Female;107826,00;PPC;Consideration;8172,87;0,13;0,01;1;7,16;11,83;60;18;8;2;2663;IsConfid;ToolConfid;1
12106;18;Female;114977,00;Referral;Consideration;5601,29;0,30;0,12;45;4,06;4,97;74;6;5;5;383;IsConfid;ToolConfid;1
12107;53;Female;44886,00;SEO;Awareness;9441,66;0,24;0,06;10;5,99;2,00;25;6;9;0;960;IsConfid;ToolConfid;1
12108;52;Male;117930,00;Social Media;Conversion;9100,43;0,24;0,11;8;5,71;12,40;22;12;8;8;3806;IsConfid;ToolConfid;1
12109;19;Female;28418,00;PPC;Awareness;4880,59;0,01;0,06;7;3,35;5,78;62;3;3;1;3676;IsConfid;ToolConfid;0
12110;57;Female;143152,00;Email;Conversion;3250,91;0,24;0,07;38;7,45;5,22;18;11;3;7;2315;IsConfid;ToolConfid;1
12111;40;Female;27081,00;Referral;Awareness;6056,52;0,07;0,12;14;8,51;0,76;17;7;3;5;2244;IsConfid;ToolConfid;1
12112;26;Female;122716,00;SEO;Retention;6781,39;0,18;0,11;8;8,05;11,03;49;15;1;2;2046;IsConfid;ToolConfid;1
12113;51;Female;30114,00;PPC;Awareness;5033,72;0,14;0,09;41;4,56;4,47;18;10;2;1;1292;IsConfid;ToolConfid;1
12114;63;Female;137845,00;SEO;Awareness;8240,60;0,18;0,03;49;9,40;6,82;14;3;4;8;3769;IsConfid;ToolConfid;1
12115;31;Female;38722,00;Referral;Retention;1914,95;0,05;0,19;29;9,09;13,55;15;14;3;1;566;IsConfid;ToolConfid;1
12116;21;Female;107508,00;Email;Consideration;3410,68;0,14;0,04;28;3,40;2,32;19;11;0;3;597;IsConfid;ToolConfid;0
12117;47;Female;149752,00;PPC;Consideration;6895,13;0,02;0,13;24;2,12;1,05;18;1;7;1;4713;IsConfid;ToolConfid;0
12118;48;Female;148870,00;PPC;Retention;2542,17;0,02;0,03;21;9,04;8,63;74;5;3;4;631;IsConfid;ToolConfid;0
12119;55;Male;37985,00;SEO;Retention;4454,46;0,20;0,14;33;7,70;10,65;70;17;3;1;3108;IsConfid;ToolConfid;1
12120;28;Male;25888,00;Referral;Awareness;9640,96;0,29;0,03;21;3,80;8,16;18;11;6;0;2091;IsConfid;ToolConfid;1
12121;52;Male;89254,00;Social Media;Retention;6296,17;0,24;0,05;45;3,74;5,42;87;15;5;2;4106;IsConfid;ToolConfid;1
12122;25;Male;117683,00;PPC;Retention;9495,67;0,15;0,13;29;3,90;5,74;30;0;1;3;2423;IsConfid;ToolConfid;1
12123;20;Female;140234,00;Email;Conversion;7252,17;0,03;0,06;9;8,75;2,67;51;18;3;4;159;IsConfid;ToolConfid;1
12124;31;Female;128918,00;PPC;Conversion;7274,20;0,02;0,11;4;3,16;5,02;47;3;1;3;2217;IsConfid;ToolConfid;1
12125;30;Male;103845,00;PPC;Consideration;5959,39;0,06;0,03;4;6,86;11,50;7;9;2;1;1767;IsConfid;ToolConfid;0
12126;62;Female;143446,00;Social Media;Retention;1507,87;0,29;0,05;1;8,51;7,74;49;9;9;1;3738;IsConfid;ToolConfid;1
12127;49;Female;39299,00;Social Media;Awareness;5245,17;0,13;0,15;29;4,49;13,42;60;6;5;1;4652;IsConfid;ToolConfid;1
12128;51;Female;76050,00;Referral;Consideration;2601,40;0,25;0,02;21;1,55;2,94;87;5;8;5;1413;IsConfid;ToolConfid;0
12129;62;Female;126747,00;PPC;Consideration;9986,86;0,21;0,03;12;7,83;6,92;7;11;0;9;2937;IsConfid;ToolConfid;1
12130;36;Female;42036,00;PPC;Consideration;2742,92;0,19;0,05;38;1,18;10,67;12;9;3;2;1154;IsConfid;ToolConfid;1
12131;55;Female;145234,00;SEO;Retention;2383,79;0,28;0,01;24;8,48;4,45;73;11;7;2;458;IsConfid;ToolConfid;1
12132;33;Male;105421,00;SEO;Retention;6276,44;0,08;0,03;26;4,25;4,37;18;12;3;5;3102;IsConfid;ToolConfid;1
12133;19;Male;49346,00;Email;Awareness;5158,39;0,14;0,06;46;8,21;2,03;49;14;5;0;3;IsConfid;ToolConfid;1
12134;57;Male;133507,00;Email;Awareness;311,39;0,26;0,03;26;5,91;13,45;22;12;0;5;1345;IsConfid;ToolConfid;1
12135;34;Male;145191,00;SEO;Consideration;1382,38;0,17;0,17;20;4,23;3,00;56;18;9;4;3886;IsConfid;ToolConfid;1
12136;51;Female;134673,00;Email;Retention;8129,33;0,08;0,02;30;9,09;14,57;96;15;3;2;2227;IsConfid;ToolConfid;1
12137;59;Female;46691,00;PPC;Awareness;4888,55;0,07;0,17;14;7,90;7,01;29;10;6;8;727;IsConfid;ToolConfid;1
12138;33;Female;125578,00;Social Media;Conversion;1545,55;0,23;0,17;37;1,73;14,74;93;0;5;7;642;IsConfid;ToolConfid;1
12139;55;Female;134063,00;PPC;Conversion;4705,90;0,01;0,03;38;9,38;1,09;28;17;8;2;4318;IsConfid;ToolConfid;1
12140;19;Male;37986,00;SEO;Consideration;2606,18;0,28;0,01;35;5,20;8,72;60;6;2;4;2121;IsConfid;ToolConfid;1
12141;19;Female;47846,00;Referral;Conversion;2313,56;0,02;0,02;35;2,34;10,52;34;11;4;0;457;IsConfid;ToolConfid;0
12142;43;Female;142047,00;Referral;Consideration;9581,48;0,19;0,12;0;7,94;7,99;8;17;6;4;4068;IsConfid;ToolConfid;1
12143;30;Male;69665,00;SEO;Retention;3684,04;0,19;0,14;10;5,66;8,77;71;11;0;1;4234;IsConfid;ToolConfid;1
12144;64;Male;133408,00;PPC;Consideration;559,67;0,18;0,13;4;7,05;8,31;24;8;8;3;3532;IsConfid;ToolConfid;1
12145;48;Female;61401,00;Email;Consideration;9706,23;0,15;0,11;33;7,25;2,67;63;16;8;2;3309;IsConfid;ToolConfid;1
12146;51;Female;93728,00;Email;Retention;7968,91;0,26;0,04;36;2,77;8,21;36;3;2;8;58;IsConfid;ToolConfid;0
12147;56;Female;124805,00;Referral;Awareness;2618,69;0,20;0,17;4;9,74;8,36;37;3;7;4;3902;IsConfid;ToolConfid;1
12148;20;Female;148114,00;SEO;Awareness;4148,03;0,24;0,07;19;1,95;5,66;7;19;1;7;26;IsConfid;ToolConfid;1
12149;25;Female;70054,00;SEO;Awareness;8636,67;0,04;0,20;44;6,45;9,31;89;19;3;0;249;IsConfid;ToolConfid;1
12150;40;Male;58487,00;Social Media;Awareness;3638,39;0,02;0,08;43;2,32;6,47;74;0;6;5;4566;IsConfid;ToolConfid;1
12151;31;Male;29412,00;Referral;Consideration;5717,30;0,02;0,06;41;8,90;11,45;39;2;8;6;1516;IsConfid;ToolConfid;1
12152;44;Female;142836,00;SEO;Awareness;5395,08;0,05;0,18;12;2,56;1,05;22;18;3;3;4692;IsConfid;ToolConfid;1
12153;46;Female;101499,00;Social Media;Conversion;4072,82;0,20;0,12;8;4,97;0,64;95;7;0;6;251;IsConfid;ToolConfid;1
12154;56;Female;71473,00;Email;Conversion;6431,07;0,15;0,15;4;1,78;8,10;44;19;6;5;1131;IsConfid;ToolConfid;1
12155;56;Female;119159,00;Referral;Awareness;4785,58;0,23;0,09;37;5,03;14,84;0;0;2;5;2887;IsConfid;ToolConfid;1
12156;18;Female;86553,00;Referral;Conversion;310,18;0,07;0,18;31;1,04;6,96;48;5;9;2;2069;IsConfid;ToolConfid;1
12157;34;Female;25279,00;SEO;Conversion;8162,39;0,12;0,18;29;4,99;0,67;8;8;8;2;1134;IsConfid;ToolConfid;1
12158;58;Female;95948,00;SEO;Retention;1220,24;0,27;0,09;48;7,19;5,10;39;17;9;1;3783;IsConfid;ToolConfid;1
12159;47;Female;27712,00;PPC;Retention;4694,49;0,28;0,06;27;2,65;7,28;27;8;8;2;3038;IsConfid;ToolConfid;1
12160;30;Male;35817,00;Email;Awareness;5841,02;0,28;0,13;36;5,98;13,57;96;19;1;6;1922;IsConfid;ToolConfid;1
12161;38;Female;73832,00;Email;Consideration;7084,51;0,25;0,19;27;5,27;2,26;95;9;6;1;2769;IsConfid;ToolConfid;1
12162;36;Female;113616,00;Social Media;Consideration;4166,89;0,21;0,13;42;4,01;13,90;7;15;7;4;3019;IsConfid;ToolConfid;1
12163;36;Female;76224,00;Social Media;Retention;7381,93;0,27;0,19;5;7,04;14,13;36;11;0;3;121;IsConfid;ToolConfid;1
12164;42;Male;26624,00;PPC;Retention;1400,37;0,22;0,08;40;9,96;9,79;81;5;4;3;2662;IsConfid;ToolConfid;1
12165;39;Female;49126,00;Email;Consideration;6569,11;0,29;0,18;43;9,44;3,77;70;13;7;6;2462;IsConfid;ToolConfid;1
12166;48;Female;102115,00;Social Media;Awareness;8280,76;0,02;0,03;28;9,73;8,28;17;7;9;0;3559;IsConfid;ToolConfid;1
12167;34;Female;100667,00;Email;Consideration;8905,50;0,28;0,08;3;1,18;12,34;75;14;1;0;2018;IsConfid;ToolConfid;1
12168;40;Female;57462,00;Email;Consideration;5837,71;0,17;0,10;17;3,31;5,69;67;9;0;6;1452;IsConfid;ToolConfid;1
12169;49;Male;78676,00;Social Media;Conversion;3197,66;0,04;0,13;14;9,30;13,63;76;4;9;3;3556;IsConfid;ToolConfid;1
12170;27;Female;66815,00;SEO;Consideration;1717,23;0,07;0,07;24;1,43;1,76;74;19;3;0;1135;IsConfid;ToolConfid;0
12171;27;Female;122955,00;SEO;Retention;3521,03;0,26;0,19;3;4,28;4,95;79;15;0;1;4435;IsConfid;ToolConfid;0
12172;53;Female;108911,00;Social Media;Awareness;5445,75;0,16;0,18;13;6,87;14,90;43;7;4;3;4881;IsConfid;ToolConfid;1
12173;25;Male;46093,00;PPC;Consideration;2043,67;0,30;0,16;49;9,85;8,97;77;10;7;4;1052;IsConfid;ToolConfid;1
12174;69;Male;131030,00;Referral;Conversion;9529,90;0,04;0,03;16;3,48;9,06;15;2;7;6;2129;IsConfid;ToolConfid;1
12175;37;Female;137385,00;Email;Retention;8981,64;0,13;0,02;33;7,88;3,98;51;1;8;9;2660;IsConfid;ToolConfid;1
12176;49;Female;52525,00;Referral;Retention;426,28;0,11;0,10;18;6,94;12,93;52;0;4;1;1225;IsConfid;ToolConfid;1
12177;67;Female;49030,00;Social Media;Conversion;5663,42;0,16;0,16;28;6,52;6,72;85;0;7;3;68;IsConfid;ToolConfid;1
12178;31;Male;64067,00;Email;Retention;7914,16;0,19;0,03;21;7,69;12,01;17;19;9;4;2081;IsConfid;ToolConfid;1
12179;67;Female;135745,00;Referral;Conversion;2529,38;0,20;0,13;13;3,29;12,25;39;9;4;3;4455;IsConfid;ToolConfid;1
12180;45;Female;25207,00;SEO;Retention;5286,57;0,01;0,11;35;4,05;3,04;60;17;6;9;4785;IsConfid;ToolConfid;1
12181;63;Male;96433,00;PPC;Retention;4119,32;0,04;0,15;1;6,04;7,78;24;15;7;6;558;IsConfid;ToolConfid;1
12182;69;Female;46639,00;Referral;Retention;2045,81;0,02;0,09;44;4,95;6,07;34;18;7;1;703;IsConfid;ToolConfid;1
